"","folder","model","prop","propsym","depth","valtype","data","n","n_t","n_l","nt_l","n_n","nt_n","n_g","min","max","mean","median","cvRPIave","cvRPImed","cvRPIall","PICP","Rsq","RMSE","MAE","MedAE","Bias","Rsq_l","RMSE_l","MAE_l","MedAE_l","Bias_l","Rsq_n","RMSE_n","MAE_n","MedAE_n","Bias_n","Rsq_g","RMSE_g","MAE_g","MedAE_g","Bias_g","sRsq","sRMSE","sMAE","sMedAE","sBias","sRsq_l","sRMSE_l","sMAE_l","sMedAE_l","sBias_l","sRsq_n","sRMSE_n","sMAE_n","sMedAE_n","sBias_n","sRsq_g","sRMSE_g","sMAE_g","sMedAE_g","sBias_g","bestval","gRPIave","gRPImed","gRPIall"
"48","ECEC_gRPI_250k","ECEC_100_cm","ECEC_250k","ecec","100","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",95873,76551,5403,2346,38436,22171,52034,0,190,9.18526733891006,5.9,0.543529899338914,0.410557203122011,0.477043551230462,0.968726731198809,0.676859220928407,7.66475809711475,3.29522430864421,1.47383646015076,0.0936013865075074,0.520238023772058,8.28287128059846,4.86076728179847,2.95859948248756,0.0372834159254928,0.754880957703723,7.46014960418494,3.09293410515775,1.31160189800427,0.0298793869214638,0.64344562577249,7.72157298060144,3.31083356963661,1.49678073025956,0.129152631700858,0.529787996391084,9.26945242570835,4.29389871590071,2.03610606654854,0.157941968261448,0.34669762244076,8.8673775092256,5.47877297373151,3.51970794652128,0.0640640125806287,0.53694868225605,10.6839020849207,5.09097002874272,2.52047495405188,0.167913522646993,0.534427116193692,8.61545570857114,3.90085603062009,1.82846449718887,0.158367100888458,"s100cv10f",1.09620782773927,0.901074859919766,0.998641343829519
"49","ECEC_gRPI_250k","ECEC_150_cm","ECEC_250k","ecec","150","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",82974,66188,4217,1932,33818,19317,44939,0,175,8.1833383694575,5.19999980926514,0.535514428653218,0.379927478562563,0.45772095360789,0.970160754215266,0.679632666911945,7.46985820131823,2.95227822171366,1.24337996997749,0.0962573712588372,0.521662118913658,8.30372526382838,5.07776080597347,2.95512382840946,-0.0252823716604158,0.767631739462834,6.70233331228131,2.72919895501651,1.10398895890946,0.0220692070792847,0.638294357303839,7.74009045840402,2.95679077966997,1.25602880719174,0.142770150658959,0.530673803419291,9.02988167921872,3.85005905013254,1.72763133725865,0.168213258251533,0.378287904708856,8.74045023551608,5.61425968084194,3.56042692837523,0.00402036440892406,0.552399249191888,10.0164201743436,4.52960865167111,2.04561220062286,0.166533243656609,0.523966308406231,8.58388321055666,3.48210926772859,1.56092005253046,0.179613172949594,"s100cv10f",1.30700567009514,0.942363134702401,1.12468440239877
"50","FineSand_gRPI_250k","FineSand_0_cm","FineSand_250k","sandfine","0","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",480457,371568,35618,14360,217017,129386,227822,0,95.8000031,15.980130140382,13,0.460103526328166,0.445729537461095,0.45291653189463,0.971859794169573,0.733810136598541,7.04553773266932,4.5855436397838,2.74279339473332,-0.00562835187218672,0.707996398805025,9.87729989275402,6.41604628033592,3.86569049782502,0.0257426845381123,0.77624412593113,6.65345319435918,4.0785504789258,2.08802769475671,0.00249537076809644,0.709137099709267,7.04765599722046,4.75809852558255,3.06351421637026,-0.0124242693444339,0.699603228458691,7.48427677036816,4.97518426355485,3.13924280056388,-0.0044051079305486,0.667070552652646,10.5493696084893,6.99408315952662,4.42244332949933,0.0309573698641898,0.694786001309809,7.77118456029587,5.09493044495315,3.12577704162309,0.00591098277978205,0.70695042007154,7.07421906666355,4.77992275425128,3.08015090177871,-0.0127425575782515,"s1cv10f",0.635021999027,0.59824564164145,0.616633820334225
"51","FineSand_gRPI_250k","FineSand_5_cm","FineSand_250k","sandfine","5","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",498372,385428,37928,15813,224323,133494,236121,0,95.8000031,15.9975089935202,13,0.458612262638272,0.442100532448457,0.450356397543364,0.970601513123074,0.732922050810826,6.94597829541816,4.5103723094958,2.69414810211344,-0.00565555396561529,0.706288214525652,9.68614357099194,6.33072266142485,3.85988645607665,0.0109141476786014,0.773704971930042,6.60269318536016,4.06023038080565,2.10219083638432,0.00272388852764971,0.709374705358781,6.91549067327141,4.64295707117947,2.95777491950693,-0.0116715330015428,0.698103122356091,7.38456465404574,4.89627113447622,3.07508699732169,-0.00420568687850534,0.663850082025589,10.3650994966221,6.90715531163945,4.43222080830052,0.0189430576410248,0.691321796888827,7.711938784341,5.06169959694623,3.10654510440626,0.00615657605708857,0.707125880347709,6.94224138303642,4.66807534222372,2.99019096733854,-0.011826572484194,"s1cv10f",0.637782748463697,0.600617291158443,0.61920001981107
"52","FineSand_gRPI_250k","FineSand_15_cm","FineSand_250k","sandfine","15","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",500246,386662,38594,16181,224784,133613,236868,0,97.3000031,15.5589328583118,12,0.459894919875552,0.439661323917034,0.449778121896293,0.969389285732759,0.724506629361461,7.06627607177469,4.57257473413112,2.72918934744196,-0.00582703715692332,0.704881471861332,9.75711548499368,6.34607240070827,3.88772369472246,0.00918111941717333,0.762121922068478,6.79724557296528,4.17043915496738,2.15873772781187,0.00270065795530774,0.701891928605093,6.99597650635309,4.67826049749265,2.98287374822595,-0.0119073234613446,0.688303309219403,7.51597951696066,4.96148564430014,3.10484102811618,-0.00466092971344014,0.663591440425362,10.4190207924437,6.88519398481316,4.36313679555956,0.0153002331556705,0.676340375534664,7.92904254711876,5.19085551598746,3.16951840857823,0.00578868080143627,0.699520926564574,7.0238510464217,4.70068924578452,3.00117794139898,-0.0122232740491335,"s1cv10f",0.64219855927327,0.597333903097336,0.619766231185303
"53","FineSand_gRPI_250k","FineSand_30_cm","FineSand_250k","sandfine","30","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",489254,377853,38229,16018,218326,129136,232699,0,96.0999985,14.7949742273326,11,0.461117180045283,0.426418439896571,0.443767809970927,0.97016829296049,0.70908387856026,7.23399847326688,4.62717126331305,2.73311594169627,-0.00735319652829512,0.687115100200939,10.074645130092,6.41890726284285,3.80374668455281,0.0133921446408672,0.747634758353504,6.92145508294708,4.19081496688871,2.10891417013004,0.00469855045827015,0.687301152125454,7.16947962010588,4.7459911957347,3.01158826532124,-0.0158310517029955,0.671417414576317,7.68762228663493,5.01102842529434,3.1077715205855,-0.00550380521455947,0.646759359662148,10.7075356331957,6.91568221354568,4.22918499726589,0.0215818766194525,0.657344360722502,8.06588850623851,5.20423646391214,3.12886140107948,0.00910137693363642,0.683850622847445,7.208927761083,4.77269969309026,3.03320535190015,-0.0159186652597671,"s1cv10f",0.649134227324219,0.604398938803086,0.626766583063652
"54","FineSand_gRPI_250k","FineSand_60_cm","FineSand_250k","sandfine","60","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",459003,352991,36398,15027,205050,120409,217555,0,96.0999985,14.7841069511878,11,0.4713284827609,0.443913043478261,0.45762076311958,0.970143714712273,0.691221086591155,7.55775341127518,4.84517211581122,2.88992856493546,-0.00824123489249466,0.657515367492177,10.5620423990885,6.69226446352158,3.91967169621632,0.0223592720673168,0.730881266801248,7.18873523185467,4.35716847398665,2.19933946134561,0.00641598571512395,0.671280759196788,7.50808548884847,4.98768216522131,3.18605747906907,-0.0187586601793694,0.654716179687184,7.99162580752674,5.22824594965213,3.27359967409465,-0.0068199371016348,0.629079109857648,10.9937985583701,7.04126985716442,4.24908399737582,0.0272139896912419,0.638099413638991,8.33699739345141,5.39274453217595,3.26331425701848,0.0101988347842753,0.668739525753996,7.53710205081578,5.01197227135793,3.22433554298921,-0.0189263277578443,"s1cv10f",0.666649729126907,0.618599672420371,0.642624700773639
"55","FineSand_gRPI_250k","FineSand_100_cm","FineSand_250k","sandfine","100","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",417259,320121,32325,13351,188293,110129,196641,0,96.0999985,15.6189215935912,12.1000003814697,0.499468367419148,0.481271764209713,0.49037006581443,0.970289359336001,0.663100095479786,7.93756062154818,5.16645714069817,3.14389360049418,-0.00837486538125716,0.615192618411855,11.5434190927368,7.38695968894063,4.41309558012265,0.0334742765970126,0.70891575262369,7.52862791588036,4.60799904303468,2.30481084617171,0.00716641670543053,0.641079806173132,7.85987496983542,5.32846049867539,3.51473508637178,-0.0200967900879759,0.625843885760818,8.36468702782958,5.56351807192102,3.55695394611566,-0.00776379372174086,0.585003996867585,11.9909975149299,7.74693626399181,4.67225817005162,0.0391491010412937,0.61465582047673,8.66223036195356,5.68739322718075,3.47697610054841,0.00814778602741247,0.639091173552845,7.88155257517398,5.3458978235703,3.53595933866088,-0.0200441186708597,"s1cv10f",0.698201238433061,0.645051664527766,0.671626451480414
"56","FineSand_gRPI_250k","FineSand_150_cm","FineSand_250k","sandfine","150","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",391999,301028,26309,11023,180304,104619,185386,0,96.9000015,16.4229520139046,13.1000003814697,0.514517174341175,0.501263056885495,0.507890115613335,0.970627317060207,0.647421447325644,8.18965234842197,5.33046161624285,3.21048454966673,-0.00770433420528167,0.593332212315216,12.6464821456709,8.17706744039801,4.78833567067694,0.0483105047375084,0.691982053586103,7.77000286726381,4.74721938774237,2.35147189830126,0.00890501032643445,0.627203424395987,8.08259696239797,5.49034468564308,3.60731520240883,-0.0206033696810554,0.6100353381935,8.61276666270747,5.738447335379,3.64030369200718,-0.00749626857679956,0.561207721756468,13.1463250561108,8.52499381951028,4.99409905045223,0.0584065249124422,0.599723535606479,8.85722023124142,5.83346745913311,3.54244658198784,0.00905929972884482,0.623935184194829,8.11814315951338,5.51913728919638,3.63286438259519,-0.0209761226870759,"s1cv10f",0.716323087489166,0.663511191152049,0.689917139320607
"57","Gypsum_gRPI_250k","Gypsum_0_cm","Gypsum_250k","gypsum","0","cv10f","geo_gps_gps2_srce_scd_direct_home",495676,330056,38420,15342,225478,82936,231778,0,98,0.131093487442873,0,1.67862323983816,0,0.839311619919081,0.995991589306057,0.654286614030057,1.36617655963921,0.147701429989686,0.0206881417299722,-0.047564789718025,0.601835589761731,1.99858053867999,0.173259163822043,0.0206881417299722,0.175832629959563,0.720457835718132,1.79128398228352,0.164889637652674,0.0206881417299722,-0.0247022797943139,0.5727306927155,1.11592724913036,0.139859322700843,0.0206881417299722,-0.0905395310922597,0.602082693284969,1.46568759439901,0.15463585924317,0.0203240054137653,-0.0213194579259173,0.527914090215679,2.17626991342974,0.185268143642722,0.0203293885370592,0.208339408705622,0.639851737141583,2.03320008655539,0.190110849741402,0.0203240054137653,0.0109154977685519,0.565470154672348,1.12535304355651,0.139914383006343,0.0203240054137653,-0.071326049113508,"s1cv10f",1.64199694348614,0.107066488257632,0.874531715871884
"58","Gypsum_gRPI_250k","Gypsum_5_cm","Gypsum_250k","gypsum","5","cv10f","geo_gps_gps2_srce_scd_direct_home",497986,332245,40544,16682,225017,83138,232425,0,98,0.171664911668288,0,1.72859318787582,0,0.86429659393791,0.995771192944965,0.682448572503154,1.62981491219656,0.184619998367384,0.0265903087255123,-0.0361600122119686,0.565088509574893,2.71639234483074,0.219033980093982,0.0265903087255123,0.335845899261233,0.779057358692966,1.92794461215081,0.195873697156989,0.0265903087255123,-0.0148461359889046,0.589317057007836,1.39210092231936,0.178124552296035,0.0265903087255123,-0.10403500340464,0.624875820481899,1.77139904166282,0.196813407964995,0.0263239405322457,-0.0194769574173623,0.543633087396248,2.78274743593689,0.226406375452921,0.0263239405322457,0.361763608756656,0.684443375263952,2.30406082587561,0.236746675148386,0.0263239405322457,0.0223251601819678,0.569642833472878,1.42505126251119,0.180405354396204,0.0263239405322457,-0.102934742736361,"s1cv10f",1.36208042173814,0.0642398929545792,0.713160157346361
"59","Gypsum_gRPI_250k","Gypsum_15_cm","Gypsum_250k","gypsum","15","cv10f","geo_gps_gps2_srce_scd_direct_home",496808,331491,40972,16863,223641,82433,232195,0,98,0.213903817507779,0,1.15489255350958,0,0.57744627675479,0.994974222527912,0.650034590791578,1.83080836977196,0.240854570858082,0.0356754478276311,-0.0443902734932862,0.588782253073315,2.78704192477866,0.236873372285407,0.0354939336044952,0.324725378883972,0.768670674792791,1.99526875426199,0.236667242121832,0.0354939336044952,-0.0319014051017016,0.546443551615347,1.67564293323595,0.24263027240741,0.0356754478276311,-0.0932228012365692,0.546775733178071,2.08349803822831,0.279754374046219,0.0351891628682927,-0.0724989246722929,0.518300763606913,3.01667406862475,0.263761119304892,0.0347698282775395,0.374808046810443,0.59526551930717,2.63926603446066,0.342217499395054,0.0351891628682927,-0.0801818528942479,0.505162816353133,1.7502817258242,0.258740448004842,0.0351891628682927,-0.118897075769717,"s10cv10f",3.46097600591077,0,1.73048800295538
"60","Gypsum_gRPI_250k","Gypsum_30_cm","Gypsum_250k","gypsum","30","cv10f","geo_gps_gps2_srce_scd_direct_home",486472,324699,40384,16545,217428,79494,228660,0,98,0.260014363662262,0,1.02729978111523,0,0.513649890557615,0.994755142455012,0.679038421728018,1.83014852506867,0.272044967941834,0.039839415079994,-0.0381465693098956,0.596735518646267,2.75978527094589,0.265850511578955,0.0397860900382491,0.291270024036911,0.811956295444968,1.87881880391776,0.247618420687718,0.039839415079994,-0.0471077669185517,0.570005394961303,1.7256721573471,0.28098510276184,0.039839415079994,-0.0649429961421375,0.572646506025836,2.11186858629089,0.317062557444197,0.0389166428114695,-0.0776069858536303,0.523240026601093,3.0010754170338,0.294099710732976,0.0389166428114695,0.347993177216649,0.627193083735259,2.64568997832543,0.373236054679175,0.0389166428114695,-0.129979080487581,0.531028074719037,1.80224789336476,0.299195262375711,0.0394869671399715,-0.0923554159872141,"s10cv10f",3.63386992515111,0,1.81693496257556
"61","Gypsum_gRPI_250k","Gypsum_60_cm","Gypsum_250k","gypsum","60","cv10f","geo_gps_gps2_srce_scd_direct_home",458592,304425,38435,15476,205027,73819,215130,0,98,0.304662866264389,0,0.736789759676905,0,0.368394879838453,0.994668637595467,0.701555675298917,1.82509201690146,0.298811750298265,0.0438605032582761,-0.0387692417573412,0.656396495971942,2.42964029446545,0.255869274475402,0.0438268506327888,0.265056480593393,0.826298430253694,1.84833528401814,0.27676724288313,0.0438605032582761,-0.0395945056285372,0.60084607398669,1.76539655497737,0.309465221449255,0.0438605032582761,-0.0623104724646131,0.444770590667417,2.48953291937582,0.414768638456739,0.0424242470606265,-0.107571023046711,0.438082805152164,3.10891314741766,0.333407106821339,0.0424079335568295,0.489719455769755,0.49841790211981,3.14119987229807,0.521014872605432,0.0424242470606265,-0.136349397399027,0.399576704019681,2.16546339783843,0.384164632994772,0.0424242470606265,-0.140949920961607,"s50cv10f",2.03993617310371,0,1.01996808655186
"62","Gypsum_gRPI_250k","Gypsum_100_cm","Gypsum_250k","gypsum","100","cv10f","geo_gps_gps2_srce_scd_direct_home",419859,277403,34140,13756,189484,67412,196235,0,98,0.38694151821715,0,0.579485708559258,0,0.289742854279629,0.994318734837042,0.692909005833627,1.9223246685834,0.356841022275009,0.0538645363377282,-0.0277685878311459,0.624153535747814,2.40757063734448,0.287494233793242,0.0538227055896841,0.226915394135229,0.828936747327714,1.87904912866384,0.323760199262717,0.0538645363377282,-0.0147763035550015,0.592039504360187,1.89856807177613,0.373066358546621,0.0538645363377282,-0.0487597085642535,0.447642452842146,2.57836405120248,0.493960991629094,0.0526516532972586,-0.0987302979789433,0.449591875786166,2.91441895853695,0.350039146565336,0.0522092945787596,0.366153908881293,0.498860938069528,3.21657632306268,0.612298568601611,0.0526516532972586,-0.108374428699711,0.406194454288497,2.29086563205425,0.463397718827737,0.0526516532972586,-0.121550340961735,"s50cv10f",1.43607497682665,0.11130674521833,0.773690861022491
"63","Gypsum_gRPI_250k","Gypsum_150_cm","Gypsum_250k","gypsum","150","cv10f","geo_gps_gps2_srce_scd_direct_home",394427,260637,27561,11226,181186,63731,185680,0,98,0.430803059680196,0,0.615375250367806,0,0.307687625183903,0.994402176206755,0.700566248399088,1.97086875280987,0.37507951435692,0.0577699052287917,-0.0297162779705093,0.665077880687248,2.38285382902827,0.282739423696487,0.0577601943756073,0.21474245882241,0.840332621538502,1.88167307949715,0.333412027762846,0.0577699052287917,-0.019797011975629,0.593063581531144,1.97327766182738,0.394963833862957,0.0580529324346263,-0.0461928154695389,0.617780620113749,2.22685196082448,0.436867448826138,0.0574177776876491,-0.0673146228250813,0.637170492872847,2.48015646568098,0.306565321443706,0.0567070654758137,0.224888578590864,0.707041967916061,2.5494925992568,0.504239613536314,0.057251701182046,-0.112834761541636,0.544590935761181,2.08754678738094,0.421621198572211,0.0574177776876491,-0.0607531331664678,"s10cv10f",1.39962185801332,0.174999999999997,0.787310929006657
"64","MediumSand_gRPI_250k","MediumSand_0_cm","MediumSand_250k","sandmed","0","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",480396,371526,35592,14361,216985,129346,227819,0,88,8.56624543495967,6.19999980926514,0.534608856694681,0.501666666666666,0.518137761680673,0.974841599242045,0.681666819909592,4.61088465495223,2.95909368800945,1.73253914914926,-0.00617268884775566,0.602540418590349,7.03993847162785,4.2855817884206,2.24180675547057,0.0123324820098003,0.738755130544896,4.37213332903867,2.59752533584669,1.17548505840794,0.0111610203340604,0.652293756781384,4.5490611878576,3.08075924035075,2.02102406169879,-0.0166748302222843,0.612843557324559,5.08496388748876,3.41130250711392,2.24043479553296,-0.00696327307277902,0.504920550422785,7.85643191537781,4.95500678455443,2.80716541708034,0.00693471870897596,0.61302609175671,5.32162779728291,3.56071268730351,2.30696429848746,0.0157746952154119,0.627164761537701,4.71143549876872,3.22916341294212,2.17634968045986,-0.0201152238896369,"s10cv10f",0.664714030087438,0.574632376854587,0.619673203471013
"65","MediumSand_gRPI_250k","MediumSand_5_cm","MediumSand_250k","sandmed","5","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",498352,385428,37900,15813,224333,133496,236119,0,88,8.68366543507687,6.90000009536743,0.521198018618015,0.484677419354838,0.502937718986427,0.973899145884575,0.685154236453769,4.61411451974164,2.96559712317663,1.75340300339143,-0.00631534803156238,0.599193048476958,7.03209993635209,4.29791726595346,2.31529015351245,0.00271697181374704,0.738978054444933,4.41845988723166,2.6404855978335,1.21835419896414,0.0117918943160337,0.659082663777362,4.51700213631154,3.06018125138942,2.01814815231192,-0.0167064478276597,0.616670835562432,5.09124174700675,3.41828258648226,2.24831270932216,-0.00677789480560358,0.503427795524455,7.82729306046058,4.96479985208285,2.89741796887167,-0.00457766766297682,0.613504973078899,5.37708709362482,3.60615821582938,2.35429395239915,0.0168917698706082,0.634830686667709,4.67566380569075,3.20849124171007,2.16509251999699,-0.0197460421383151,"s10cv10f",0.662453655119297,0.569468360695813,0.615961007907555
"66","MediumSand_gRPI_250k","MediumSand_15_cm","MediumSand_250k","sandmed","15","cv10f","geo_gps_gps2_gps3_unk_srce_scd_direct_home_adjacent",500227,500227,38568,38568,224795,224795,236864,0,91.5999985,8.28137366168906,6,0.495733274989756,0.460378787192431,0.478056031091093,0.967854594014318,0.671244622588365,4.78645142053632,3.05056602766537,1.78182649625615,-0.0074020419434121,0.568126246779036,6.56672233616181,4.08003848292343,2.39900040014947,-0.0199053814078711,0.711253738142234,4.63362041107707,2.8155726817518,1.38344768474952,0.00755919355304086,0.651309389576158,4.58098383938244,3.10595914582705,2.05177826387384,-0.0187537105586547,0.587969687340919,5.3591404687731,3.59058822043956,2.3756376008839,-0.0130963003289669,0.471054448276513,7.27035900262657,4.69700414338812,2.96577152528634,-0.034825115948261,0.581258574371959,5.57956100125501,3.74981378069988,2.47836766273514,0.00204233965039085,0.626315136746621,4.74361010422704,3.2593206612706,2.2072686863393,-0.023252499686899,"s10cv10f",0.644716000855749,0.553232745650993,0.598974373253371
"67","MediumSand_gRPI_250k","MediumSand_30_cm","MediumSand_250k","sandmed","30","cv10f","geo_gps_gps2_gps3_unk_srce_scd_direct_home_adjacent",489239,489239,38199,38199,218345,218345,232695,0,90.0999985,8.0787866542076,5.90000009536743,0.498214369620536,0.457867651827195,0.478041010723865,0.968162799776796,0.658134845237727,5.00959384761727,3.17128160140267,1.82749705670526,-0.00912344652362586,0.551772663361341,6.73109553484287,4.16530080949416,2.42276710714673,-0.0275071848076032,0.700005129904593,4.86493689507104,2.92812040547777,1.39814655156749,0.0100727649507739,0.636774571891172,4.80816395552773,3.23627006954481,2.11763754642595,-0.0233053881298477,0.576042097081251,5.57966951930372,3.71373569121306,2.4306027113763,-0.0161673857772985,0.453707343529117,7.43411346172489,4.75983500501422,2.97354409335449,-0.0415445011100435,0.573048841462524,5.80303443358074,3.86815936032544,2.5085205070849,0.00284947891613928,0.610881223538876,4.97848390800588,3.3971084163673,2.28743802132209,-0.0291568394693999,"s10cv10f",0.649431507205383,0.568820238384299,0.609125872794841
"68","MediumSand_gRPI_250k","MediumSand_60_cm","MediumSand_250k","sandmed","60","cv10f","geo_gps_gps2_gps3_unk_srce_scd_direct_home_adjacent",458990,458990,36367,36367,205072,205072,217551,0,91.3000031,8.40582170334785,5.90000009536743,0.513665884926316,0.460416666666666,0.487041275796491,0.968618052680886,0.634701641573872,5.55320061112765,3.47491444946043,1.97683759374024,-0.0105477762825147,0.523821346554235,7.28605672265754,4.5312348159348,2.62227047834306,-0.0244459239643475,0.674325167038948,5.48364310839178,3.21779782193003,1.48454689551998,0.0119774199095953,0.61559017455899,5.27659953343615,3.54070232574388,2.31494270472028,-0.0286570289060116,0.550521343960801,6.16110744916925,4.06586709882195,2.64402580921375,-0.0186147777122328,0.433194515111281,7.95414557037105,5.11375207503181,3.19772887097269,-0.0448189375954833,0.543802203420799,6.48916012233823,4.25095743958245,2.72789606641591,0.00385235130567108,0.588682450474073,5.46045027244361,3.71622366215533,2.50710379353126,-0.0348279668978096,"s10cv10f",0.686073232546716,0.622418501453971,0.654245867000343
"69","MediumSand_gRPI_250k","MediumSand_100_cm","MediumSand_250k","sandmed","100","cv10f","geo_gps_gps2_gps3_unk_srce_scd_direct_home_adjacent",417249,417249,32293,32293,188319,188319,196637,0,91.3000031,9.4610251971716,6,0.566936403338065,0.513513513513513,0.540224958425789,0.96841694048398,0.625574816101364,6.25803919728512,3.94785879017041,2.23641046574762,-0.010077003473915,0.502472413436482,8.22884129212282,5.15039534429941,2.95051140203997,-0.0425002073768625,0.671576479499945,6.15332656948675,3.64528992984284,1.64974252474124,0.01351424132537,0.599278740016014,5.97653014556719,4.04014026448878,2.67010689640189,-0.0269609775573282,0.536578537406021,6.96373344956949,4.63341508168203,2.99497178055953,-0.0192590630600147,0.409078126782659,8.97567603473563,5.80567693978977,3.60867156346255,-0.0635526998890502,0.535615270014896,7.3154915850112,4.8318048373609,3.04090286783324,0.00263517968787547,0.56933515992367,6.19811380399085,4.25090104524147,2.87602794783287,-0.0328893937524592,"s10cv10f",0.749516083813454,0.740674630994203,0.745095357403828
"70","MediumSand_gRPI_250k","MediumSand_150_cm","MediumSand_250k","sandmed","150","cv10f","geo_gps_gps2_gps3_unk_srce_scd_direct_home",391999,367478,26298,26298,180319,155798,185382,0,91.3000031,10.2067370079949,6.90000009536743,0.598421935401253,0.56280161450852,0.580611774954886,0.969987318968755,0.625435557332895,6.51107538347755,4.11336556694193,2.3267163820993,-0.00972566960998006,0.48351137168246,8.99878542562144,5.67539982588589,3.23358823338656,-0.0297145115840909,0.683074749868984,6.34517820028307,3.72090219536258,1.6485724697951,0.0157031253501793,0.593932179891465,6.22198397772436,4.22161033409092,2.77539767684884,-0.0276230695003366,0.535591085692979,7.25117793310084,4.81836806451978,3.1106919637621,-0.0166508962691759,0.400075523415422,9.7042246067139,6.30299678260299,3.83978120235203,-0.0484575910161588,0.537444783851097,7.66368075993428,5.0263398601554,3.15269345539648,0.008003308436469,0.564880891322835,6.44272894181894,4.43297813537568,2.99692902376701,-0.0324569523572302,"s10cv10f",0.76132388665859,0.79137280355108,0.776348345104835
"71","pH_gRPI_250k","pH_0_cm","pH_250k","ph1to1h2o","0","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home_adjacent",494124,402148,36437,14638,222952,152775,234735,2,10.6999998092651,6.53641609279385,6.59,0.427710057927712,0.416666654869914,0.422188356398813,0.970331818136606,0.84945543719205,0.437807096854852,0.307975718929065,0.213372174867466,2.56153247783765e-05,0.596499537362394,0.714169946569115,0.549686183335098,0.440056344824437,-0.00222808175693154,0.859051311810876,0.416581123182888,0.278422718337481,0.17280122171994,4.49954316420142e-05,0.857340616670629,0.428515029952776,0.312137015230868,0.228305645971784,0.000143160378103355,0.834205644897937,0.459447486886621,0.331857799516136,0.239880252226582,-0.000133423461475207,0.563495683019027,0.742773838855919,0.579330348595845,0.471569107725869,-0.00204532426483749,0.822350882263818,0.467689585247136,0.336168340510216,0.241233341293976,-0.000411551014264394,0.856367751594868,0.429973888751335,0.313620016169812,0.230271208957728,0.000157790580490099,"s1cv10f",0.585003036214695,0.566666667459236,0.575834851836965
"72","pH_gRPI_250k","pH_5_cm","pH_250k","ph1to1h2o","5","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",499998,387030,38078,15673,225120,134557,236800,2,10.6999998092651,6.56152230793956,6.59999990463257,0.412443520981736,0.405384669270769,0.408914095126253,0.969147094540475,0.858791205616605,0.420659129154576,0.29681175779664,0.207366752882331,-2.36473283542889e-05,0.622181926158872,0.706654270722062,0.542428864521285,0.431717882507993,-0.00632225491481437,0.870141007302472,0.397078498820227,0.265984925774619,0.16510277118463,0.000777611826710013,0.866813731801594,0.408132547802447,0.298071931456655,0.219977509336837,-9.86215287800664e-05,0.844019984433306,0.442115175796919,0.319799603779033,0.232308334026211,-0.000178649974216353,0.59564272905458,0.731238778460768,0.569869601467902,0.463443516634258,-0.00709371886088407,0.831847204100846,0.451817890821773,0.326267032707938,0.235686204855726,0.000395419214114537,0.865605011854342,0.409980230631329,0.299573316160096,0.2212539258853,-8.69183869635742e-05,"s1cv10f",0.57718160639502,0.564102622997957,0.570642114696488
"73","pH_gRPI_250k","pH_15_cm","pH_250k","ph1to1h2o","15","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home_adjacent",500475,406269,38460,15824,224702,153132,237313,1.5,10.5,6.59717231224363,6.61,0.415319462303783,0.405025763240653,0.410172612772218,0.968375632893477,0.860539317732676,0.426857868852626,0.300661841789333,0.209854481831356,-6.05434866571889e-05,0.636647573137364,0.699316693926109,0.529213744078313,0.408996685607454,-0.0034147934134865,0.866610701128863,0.409121935124465,0.276042830733821,0.175505136874626,0.000616167314962409,0.869891475055842,0.413902464108676,0.301308047851082,0.220880252066999,-0.000292487775386393,0.846373561968915,0.448015892715037,0.324393799611206,0.236666552384652,-0.000261944960971735,0.608498420096007,0.725912037533408,0.558548561520474,0.444160160833845,-0.00361289707484096,0.831770809586929,0.459433145986505,0.334357715983007,0.246534550536759,0.000144428943071125,0.869159432686186,0.415066077948578,0.302350930513016,0.222392534767647,-0.00031977891388571,"s1cv10f",0.571512026117825,0.553205209238728,0.562358617678276
